date,ttf_name,symbol,weight
2021-05-01,"Movies, Music and Entertainment",IMAX,0.056990089
2021-06-01,"Movies, Music and Entertainment",IMAX,0.05873377
2021-07-01,"Movies, Music and Entertainment",IMAX,0.052445619
2021-08-01,"Movies, Music and Entertainment",IMAX,0.047458758
2021-09-01,"Movies, Music and Entertainment",IMAX,0.051934958
2021-10-01,"Movies, Music and Entertainment",IMAX,0.055287324
2021-11-01,"Movies, Music and Entertainment",IMAX,0.053700053
2021-12-01,"Movies, Music and Entertainment",IMAX,0.05370981
2022-01-01,"Movies, Music and Entertainment",IMAX,0.048771833
2022-02-01,"Movies, Music and Entertainment",IMAX,0.037209581
2022-03-01,"Movies, Music and Entertainment",IMAX,0.039571079
2022-04-01,"Movies, Music and Entertainment",IMAX,0.035888259
2022-05-01,"Movies, Music and Entertainment",IMAX,0.046038665
2022-06-01,"Movies, Music and Entertainment",IMAX,0.048652057
2022-07-01,"Movies, Music and Entertainment",IMAX,0.04992823
2022-08-01,"Movies, Music and Entertainment",IMAX,0.049555451
2022-09-01,"Movies, Music and Entertainment",IMAX,0.049269289
2022-10-01,"Movies, Music and Entertainment",IMAX,0.050717572
2015-02-01,"Movies, Music and Entertainment",LGF-A,0.09697126
2015-03-01,"Movies, Music and Entertainment",LGF-A,0.099322868
2015-04-01,"Movies, Music and Entertainment",LGF-A,0.103856984
2015-05-01,"Movies, Music and Entertainment",LGF-A,0.100308821
2015-06-01,"Movies, Music and Entertainment",LGF-A,0.097092244
2015-07-01,"Movies, Music and Entertainment",LGF-A,0.098929295
2015-08-01,"Movies, Music and Entertainment",LGF-A,0.102919164
2015-09-01,"Movies, Music and Entertainment",LGF-A,0.104729431
2015-10-01,"Movies, Music and Entertainment",LGF-A,0.101402791
2015-11-01,"Movies, Music and Entertainment",LGF-A,0.103028824
2015-12-01,"Movies, Music and Entertainment",LGF-A,0.099356929
2016-01-01,"Movies, Music and Entertainment",LGF-A,0.09953422
2016-02-01,"Movies, Music and Entertainment",LGF-A,0.102245112
2016-03-01,"Movies, Music and Entertainment",LGF-A,0.076104389
2016-04-01,"Movies, Music and Entertainment",LGF-A,0.075184456
2016-05-01,"Movies, Music and Entertainment",LGF-A,0.074015152
2016-06-01,"Movies, Music and Entertainment",LGF-A,0.069126881
2016-07-01,"Movies, Music and Entertainment",LGF-A,0.059953243
2016-08-01,"Movies, Music and Entertainment",LGF-A,0.058243801
2016-09-01,"Movies, Music and Entertainment",LGF-A,0.0547357
2016-10-01,"Movies, Music and Entertainment",LGF-A,0.052441878
2016-11-01,"Movies, Music and Entertainment",LGF-A,0.044960679
2016-12-01,"Movies, Music and Entertainment",LGF-A,0.062223794
2017-01-01,"Movies, Music and Entertainment",LGF-A,0.060937062
2017-02-01,"Movies, Music and Entertainment",LGF-A,0.055000317
2017-03-01,"Movies, Music and Entertainment",LGF-A,0.058647092
2017-04-01,"Movies, Music and Entertainment",LGF-A,0.082397357
2017-05-01,"Movies, Music and Entertainment",LGF-A,0.081946041
2017-06-01,"Movies, Music and Entertainment",LGF-A,0.079165516
2017-07-01,"Movies, Music and Entertainment",LGF-A,0.054377753
2017-08-01,"Movies, Music and Entertainment",LGF-A,0.062720372
2017-09-01,"Movies, Music and Entertainment",LGF-A,0.070295254
2017-10-01,"Movies, Music and Entertainment",LGF-A,0.081621223
2017-11-01,"Movies, Music and Entertainment",LGF-A,0.092665001
2017-12-01,"Movies, Music and Entertainment",LGF-A,0.079426384
2018-01-01,"Movies, Music and Entertainment",LGF-A,0.081257425
2018-02-01,"Movies, Music and Entertainment",LGF-A,0.073904627
2018-03-01,"Movies, Music and Entertainment",LGF-A,0.01
2018-04-01,"Movies, Music and Entertainment",LGF-A,0.051131431
2018-05-01,"Movies, Music and Entertainment",LGF-A,0.068802133
2018-06-01,"Movies, Music and Entertainment",LGF-A,0.074609563
2018-07-01,"Movies, Music and Entertainment",LGF-A,0.065049152
2018-08-01,"Movies, Music and Entertainment",LGF-A,0.063513469
2018-09-01,"Movies, Music and Entertainment",LGF-A,0.063382845
2018-10-01,"Movies, Music and Entertainment",LGF-A,0.068048714
2018-11-01,"Movies, Music and Entertainment",LGF-A,0.06391087
2018-12-01,"Movies, Music and Entertainment",LGF-A,0.054126054
2019-01-01,"Movies, Music and Entertainment",LGF-A,0.05345486
2019-02-01,"Movies, Music and Entertainment",LGF-A,0.047236175
2019-03-01,"Movies, Music and Entertainment",LGF-A,0.04860682
2019-04-01,"Movies, Music and Entertainment",LGF-A,0.051322898
2019-05-01,"Movies, Music and Entertainment",LGF-A,0.051363007
2019-06-01,"Movies, Music and Entertainment",LGF-A,0.053491345
2019-07-01,"Movies, Music and Entertainment",LGF-A,0.054197184
2019-08-01,"Movies, Music and Entertainment",LGF-A,0.057038921
2019-09-01,"Movies, Music and Entertainment",LGF-A,0.057036536
2019-10-01,"Movies, Music and Entertainment",LGF-A,0.050438071
2019-11-01,"Movies, Music and Entertainment",LGF-A,0.050845894
2019-12-01,"Movies, Music and Entertainment",LGF-A,0.046145051
2020-01-01,"Movies, Music and Entertainment",LGF-A,0.044852638
2020-02-01,"Movies, Music and Entertainment",LGF-A,0.045717297
2020-03-01,"Movies, Music and Entertainment",LGF-A,0.046489366
2020-04-01,"Movies, Music and Entertainment",LGF-A,0.051736657
2020-05-01,"Movies, Music and Entertainment",LGF-A,0.053748313
2020-06-01,"Movies, Music and Entertainment",LGF-A,0.053327909
2020-07-01,"Movies, Music and Entertainment",LGF-A,0.053636883
2020-08-01,"Movies, Music and Entertainment",LGF-A,0.052806372
2020-09-01,"Movies, Music and Entertainment",LGF-A,0.05371905
2020-10-01,"Movies, Music and Entertainment",LGF-A,0.053910462
2020-11-01,"Movies, Music and Entertainment",LGF-A,0.054559463
2020-12-01,"Movies, Music and Entertainment",LGF-A,0.053766499
2021-01-01,"Movies, Music and Entertainment",LGF-A,0.059787012
2021-02-01,"Movies, Music and Entertainment",LGF-A,0.048455609
2021-03-01,"Movies, Music and Entertainment",LGF-A,0.050497903
2021-04-01,"Movies, Music and Entertainment",LGF-A,0.040670344
2021-05-01,"Movies, Music and Entertainment",LGF-A,0.041104502
2021-06-01,"Movies, Music and Entertainment",LGF-A,0.041930327
2021-07-01,"Movies, Music and Entertainment",LGF-A,0.034271019
2021-08-01,"Movies, Music and Entertainment",LGF-A,0.041778209
2021-09-01,"Movies, Music and Entertainment",LGF-A,0.035981781
2021-10-01,"Movies, Music and Entertainment",LGF-A,0.029581474
2021-11-01,"Movies, Music and Entertainment",LGF-A,0.047941859
2021-12-01,"Movies, Music and Entertainment",LGF-A,0.043207266
2022-01-01,"Movies, Music and Entertainment",LGF-A,0.045178565
2022-02-01,"Movies, Music and Entertainment",LGF-A,0.040219524
2022-03-01,"Movies, Music and Entertainment",LGF-A,0.041143019
2022-04-01,"Movies, Music and Entertainment",LGF-A,0.048598361
2022-05-01,"Movies, Music and Entertainment",LGF-A,0.053692447
2022-06-01,"Movies, Music and Entertainment",LGF-A,0.059189452
2022-07-01,"Movies, Music and Entertainment",LGF-A,0.060955511
2022-08-01,"Movies, Music and Entertainment",LGF-A,0.059106842
2022-09-01,"Movies, Music and Entertainment",LGF-A,0.066664065
2022-10-01,"Movies, Music and Entertainment",LGF-A,0.062607575
2015-02-01,"Movies, Music and Entertainment",NFLX,0.095080386
2015-03-01,"Movies, Music and Entertainment",NFLX,0.103676037
2015-04-01,"Movies, Music and Entertainment",NFLX,0.103323643
2015-05-01,"Movies, Music and Entertainment",NFLX,0.093746404
2015-06-01,"Movies, Music and Entertainment",NFLX,0.090125433
2015-07-01,"Movies, Music and Entertainment",NFLX,0.091610495
2015-08-01,"Movies, Music and Entertainment",NFLX,0.091676022
2015-09-01,"Movies, Music and Entertainment",NFLX,0.093270123
2015-10-01,"Movies, Music and Entertainment",NFLX,0.087482931
2015-11-01,"Movies, Music and Entertainment",NFLX,0.083888171
2015-12-01,"Movies, Music and Entertainment",NFLX,0.084108401
2016-01-01,"Movies, Music and Entertainment",NFLX,0.084810405
2016-02-01,"Movies, Music and Entertainment",NFLX,0.082589897
2016-03-01,"Movies, Music and Entertainment",NFLX,0.081632879
2016-04-01,"Movies, Music and Entertainment",NFLX,0.079686027
2016-05-01,"Movies, Music and Entertainment",NFLX,0.083807645
2016-06-01,"Movies, Music and Entertainment",NFLX,0.082568619
2016-07-01,"Movies, Music and Entertainment",NFLX,0.073604288
2016-08-01,"Movies, Music and Entertainment",NFLX,0.075178303
2016-09-01,"Movies, Music and Entertainment",NFLX,0.075441447
2016-10-01,"Movies, Music and Entertainment",NFLX,0.07469971
2016-11-01,"Movies, Music and Entertainment",NFLX,0.064959059
2016-12-01,"Movies, Music and Entertainment",NFLX,0.071390773
2017-01-01,"Movies, Music and Entertainment",NFLX,0.072885668
2017-02-01,"Movies, Music and Entertainment",NFLX,0.068955865
2017-03-01,"Movies, Music and Entertainment",NFLX,0.075243269
2017-04-01,"Movies, Music and Entertainment",NFLX,0.090783478
2017-05-01,"Movies, Music and Entertainment",NFLX,0.096402061
2017-06-01,"Movies, Music and Entertainment",NFLX,0.100896218
2017-07-01,"Movies, Music and Entertainment",NFLX,0.070555708
2017-08-01,"Movies, Music and Entertainment",NFLX,0.086099642
2017-09-01,"Movies, Music and Entertainment",NFLX,0.073594804
2017-10-01,"Movies, Music and Entertainment",NFLX,0.068380825
2017-11-01,"Movies, Music and Entertainment",NFLX,0.067415714
2017-12-01,"Movies, Music and Entertainment",NFLX,0.095745299
2018-01-01,"Movies, Music and Entertainment",NFLX,0.087169624
2018-02-01,"Movies, Music and Entertainment",NFLX,0.100782704
2018-03-01,"Movies, Music and Entertainment",NFLX,0.14494482
2018-04-01,"Movies, Music and Entertainment",NFLX,0.140672155
2018-05-01,"Movies, Music and Entertainment",NFLX,0.14472738
2018-06-01,"Movies, Music and Entertainment",NFLX,0.146040138
2018-07-01,"Movies, Music and Entertainment",NFLX,0.135161604
2018-08-01,"Movies, Music and Entertainment",NFLX,0.131507749
2018-09-01,"Movies, Music and Entertainment",NFLX,0.11784604
2018-10-01,"Movies, Music and Entertainment",NFLX,0.106936639
2018-11-01,"Movies, Music and Entertainment",NFLX,0.071997464
2018-12-01,"Movies, Music and Entertainment",NFLX,0.051456739
2019-01-01,"Movies, Music and Entertainment",NFLX,0.047201038
2019-02-01,"Movies, Music and Entertainment",NFLX,0.037427072
2019-03-01,"Movies, Music and Entertainment",NFLX,0.03562238
2019-04-01,"Movies, Music and Entertainment",NFLX,0.038137429
2019-05-01,"Movies, Music and Entertainment",NFLX,0.036799998
2019-06-01,"Movies, Music and Entertainment",NFLX,0.039154178
2019-07-01,"Movies, Music and Entertainment",NFLX,0.042294796
2019-08-01,"Movies, Music and Entertainment",NFLX,0.054756035
2019-09-01,"Movies, Music and Entertainment",NFLX,0.059655787
2019-10-01,"Movies, Music and Entertainment",NFLX,0.047666056
2019-11-01,"Movies, Music and Entertainment",NFLX,0.056815201
2019-12-01,"Movies, Music and Entertainment",NFLX,0.056279994
2020-01-01,"Movies, Music and Entertainment",NFLX,0.05347088
2020-02-01,"Movies, Music and Entertainment",NFLX,0.052558811
2020-03-01,"Movies, Music and Entertainment",NFLX,0.063691952
2020-04-01,"Movies, Music and Entertainment",NFLX,0.075001635
2020-05-01,"Movies, Music and Entertainment",NFLX,0.077970425
2020-06-01,"Movies, Music and Entertainment",NFLX,0.080937504
2020-07-01,"Movies, Music and Entertainment",NFLX,0.083111431
2020-08-01,"Movies, Music and Entertainment",NFLX,0.081826394
2020-09-01,"Movies, Music and Entertainment",NFLX,0.082850663
2020-10-01,"Movies, Music and Entertainment",NFLX,0.082970835
2020-11-01,"Movies, Music and Entertainment",NFLX,0.084132021
2020-12-01,"Movies, Music and Entertainment",NFLX,0.0888927
2021-01-01,"Movies, Music and Entertainment",NFLX,0.098065543
2021-02-01,"Movies, Music and Entertainment",NFLX,0.111710749
2021-03-01,"Movies, Music and Entertainment",NFLX,0.124083725
2021-04-01,"Movies, Music and Entertainment",NFLX,0.129443103
2021-05-01,"Movies, Music and Entertainment",NFLX,0.140957217
2021-06-01,"Movies, Music and Entertainment",NFLX,0.136649903
2021-07-01,"Movies, Music and Entertainment",NFLX,0.130377353
2021-08-01,"Movies, Music and Entertainment",NFLX,0.125382616
2021-09-01,"Movies, Music and Entertainment",NFLX,0.115407017
2021-10-01,"Movies, Music and Entertainment",NFLX,0.112780038
2021-11-01,"Movies, Music and Entertainment",NFLX,0.079871868
2021-12-01,"Movies, Music and Entertainment",NFLX,0.087313699
2022-01-01,"Movies, Music and Entertainment",NFLX,0.085763563
2022-02-01,"Movies, Music and Entertainment",NFLX,0.065040927
2022-03-01,"Movies, Music and Entertainment",NFLX,0.059339913
2022-04-01,"Movies, Music and Entertainment",NFLX,0.052149172
2022-05-01,"Movies, Music and Entertainment",NFLX,0.043477092
2022-06-01,"Movies, Music and Entertainment",NFLX,0.042086882
2022-07-01,"Movies, Music and Entertainment",NFLX,0.040406409
2022-08-01,"Movies, Music and Entertainment",NFLX,0.038821118
2022-09-01,"Movies, Music and Entertainment",NFLX,0.035665271
2022-10-01,"Movies, Music and Entertainment",NFLX,0.03475996
2015-02-01,"Movies, Music and Entertainment",MANU,0.075499065
2015-03-01,"Movies, Music and Entertainment",MANU,0.068783422
2015-04-01,"Movies, Music and Entertainment",MANU,0.05954769
2015-05-01,"Movies, Music and Entertainment",MANU,0.068241588
2015-06-01,"Movies, Music and Entertainment",MANU,0.056124506
2015-07-01,"Movies, Music and Entertainment",MANU,0.048980573
2015-08-01,"Movies, Music and Entertainment",MANU,0.01
2015-09-01,"Movies, Music and Entertainment",MANU,0.035980126
2015-10-01,"Movies, Music and Entertainment",MANU,0.085764716
2015-11-01,"Movies, Music and Entertainment",MANU,0.093028013
2015-12-01,"Movies, Music and Entertainment",MANU,0.08064228
2016-01-01,"Movies, Music and Entertainment",MANU,0.08437525
2016-02-01,"Movies, Music and Entertainment",MANU,0.111920521
2016-03-01,"Movies, Music and Entertainment",MANU,0.134252067
2016-04-01,"Movies, Music and Entertainment",MANU,0.144668775
2016-05-01,"Movies, Music and Entertainment",MANU,0.142194712
2016-06-01,"Movies, Music and Entertainment",MANU,0.162462724
2016-07-01,"Movies, Music and Entertainment",MANU,0.1358654
2016-08-01,"Movies, Music and Entertainment",MANU,0.1264905
2016-09-01,"Movies, Music and Entertainment",MANU,0.125631155
2016-10-01,"Movies, Music and Entertainment",MANU,0.123774166
2016-11-01,"Movies, Music and Entertainment",MANU,0.121865026
2016-12-01,"Movies, Music and Entertainment",MANU,0.119970408
2017-01-01,"Movies, Music and Entertainment",MANU,0.114894932
2017-02-01,"Movies, Music and Entertainment",MANU,0.102315153
2017-03-01,"Movies, Music and Entertainment",MANU,0.093486504
2017-04-01,"Movies, Music and Entertainment",MANU,0.063544944
2017-05-01,"Movies, Music and Entertainment",MANU,0.06917568
2017-06-01,"Movies, Music and Entertainment",MANU,0.073212019
2017-07-01,"Movies, Music and Entertainment",MANU,0.112928255
2017-08-01,"Movies, Music and Entertainment",MANU,0.111467181
2017-09-01,"Movies, Music and Entertainment",MANU,0.111298679
2017-10-01,"Movies, Music and Entertainment",MANU,0.105582213
2017-11-01,"Movies, Music and Entertainment",MANU,0.115643055
2017-12-01,"Movies, Music and Entertainment",MANU,0.104055613
2018-01-01,"Movies, Music and Entertainment",MANU,0.117453664
2018-02-01,"Movies, Music and Entertainment",MANU,0.102540395
2018-03-01,"Movies, Music and Entertainment",MANU,0.063489676
2018-04-01,"Movies, Music and Entertainment",MANU,0.01
2018-05-01,"Movies, Music and Entertainment",MANU,0.01
2018-06-01,"Movies, Music and Entertainment",MANU,0.01
2018-07-01,"Movies, Music and Entertainment",MANU,0.01
2018-08-01,"Movies, Music and Entertainment",MANU,0.01
2018-09-01,"Movies, Music and Entertainment",MANU,0.01
2018-10-01,"Movies, Music and Entertainment",MANU,0.01
2018-11-01,"Movies, Music and Entertainment",MANU,0.081274158
2018-12-01,"Movies, Music and Entertainment",MANU,0.112107121
2019-01-01,"Movies, Music and Entertainment",MANU,0.103245842
2019-02-01,"Movies, Music and Entertainment",MANU,0.10514191
2019-03-01,"Movies, Music and Entertainment",MANU,0.105286748
2019-04-01,"Movies, Music and Entertainment",MANU,0.100439057
2019-05-01,"Movies, Music and Entertainment",MANU,0.100584642
2019-06-01,"Movies, Music and Entertainment",MANU,0.099136575
2019-07-01,"Movies, Music and Entertainment",MANU,0.09726126
2019-08-01,"Movies, Music and Entertainment",MANU,0.091399645
2019-09-01,"Movies, Music and Entertainment",MANU,0.08434869
2019-10-01,"Movies, Music and Entertainment",MANU,0.101727363
2019-11-01,"Movies, Music and Entertainment",MANU,0.09044317
2019-12-01,"Movies, Music and Entertainment",MANU,0.084748524
2020-01-01,"Movies, Music and Entertainment",MANU,0.080895905
2020-02-01,"Movies, Music and Entertainment",MANU,0.086019033
2020-03-01,"Movies, Music and Entertainment",MANU,0.077653364
2020-04-01,"Movies, Music and Entertainment",MANU,0.074851232
2020-05-01,"Movies, Music and Entertainment",MANU,0.075249306
2020-06-01,"Movies, Music and Entertainment",MANU,0.074932321
2020-07-01,"Movies, Music and Entertainment",MANU,0.075252041
2020-08-01,"Movies, Music and Entertainment",MANU,0.077107317
2020-09-01,"Movies, Music and Entertainment",MANU,0.078309614
2020-10-01,"Movies, Music and Entertainment",MANU,0.077761028
2020-11-01,"Movies, Music and Entertainment",MANU,0.077407865
2020-12-01,"Movies, Music and Entertainment",MANU,0.074281834
